hyp -> con,       occurrence(hyp),     occurrence(con),      support(rule),       confidence,      classical index,         entropic index,     classical simi,       entropic simi
ThGraph3 -> ProgLog2, 24.0000000000000000, 104.0000000000000000, 12.9729729729729740, 58.3333333333333360, 48.0263884132027670, 80.0823435487538690, 55.5010616779327390, 0.0000000000000000
ProgLog2 -> SE2, 104.0000000000000000, 16.0000000000000000, 56.2162162162162180, 6.7307692307692308, 41.8928563594818120, 4.3404514177227327, 25.3004521131515500, 0.0000000000000000
SE2 -> ProgLog2, 16.0000000000000000, 104.0000000000000000, 8.6486486486486491, 43.7500000000000000, 17.0052619106305340, 54.9471756347085790, 25.3004521131515500, 0.0000000000000000
Reseaux2 -> ProgLog2, 7.0000000000000000, 104.0000000000000000, 3.7837837837837842, 42.8571428571428540, 19.5751356457258010, 53.9135229440768530, 31.8675637245178220, 0.0000000000000000
SE3 -> IHM1, 100.0000000000000000, 100.0000000000000000, 54.0540540540540560, 54.0000000000000000, 45.7721111176331950, 46.5610742961460180, 49.7066915035247800, 0.0000000000000000
IHM1 -> SE3, 100.0000000000000000, 100.0000000000000000, 54.0540540540540560, 54.0000000000000000, 45.7721111176331950, 46.5610742961460180, 49.7066915035247800, 0.0000000000000000
SE3 -> Reseaux1, 100.0000000000000000, 99.0000000000000000, 54.0540540540540560, 47.0000000000000000, 16.9706225395202640, 29.9938905901104500, 18.6626389622688290, 0.0000000000000000
Reseaux1 -> SE3, 99.0000000000000000, 100.0000000000000000, 53.5135135135135090, 47.4747474747474740, 16.7079389095306400, 30.8640338963929790, 18.6626389622688290, 0.0000000000000000
SE3 -> Compil3, 100.0000000000000000, 94.0000000000000000, 54.0540540540540560, 57.9999999999999930, 82.9526541062649160, 63.3830918585739340, 84.3407213687896730, 0.0000000000000000
Compil3 -> SE3, 94.0000000000000000, 100.0000000000000000, 50.8108108108108140, 61.7021276595744650, 84.6097045605513640, 70.0130897179246430, 84.3407213687896730, 0.0000000000000000
SE3 -> Projet3, 100.0000000000000000, 93.0000000000000000, 54.0540540540540560, 57.9999999999999930, 84.7878505281180420, 63.9660429639001150, 86.2188816070556640, 0.0000000000000000
Projet3 -> SE3, 93.0000000000000000, 100.0000000000000000, 50.2702702702702670, 62.3655913978494640, 86.7201522325826770, 71.4801092189142930, 86.2188816070556640, 0.0000000000000000
SE3 -> Reseaux3, 100.0000000000000000, 79.0000000000000000, 54.0540540540540560, 52.0000000000000000, 89.0324898064136510, 58.0842333014199990, 92.2595858573913570, 0.0000000000000000
Reseaux3 -> SE3, 79.0000000000000000, 100.0000000000000000, 42.7027027027027020, 65.8227848101265780, 93.2808700272100570, 79.8234427169558100, 92.2595858573913570, 0.0000000000000000
SE3 -> Crypto1, 100.0000000000000000, 79.0000000000000000, 54.0540540540540560, 42.0000000000000000, 46.3017880916595460, 31.7236411373893650, 45.7182794809341430, 0.0000000000000000
Crypto1 -> SE3, 79.0000000000000000, 100.0000000000000000, 42.7027027027027020, 53.1645569620253080, 41.0546306366491720, 61.2715733573701020, 45.7182794809341430, 0.0000000000000000
SE3 -> Securite2, 100.0000000000000000, 76.0000000000000000, 54.0540540540540560, 30.0000000000000000, 7.4422121047973633, 16.2624966677693660, 4.1916549205780029, 0.0000000000000000
Securite2 -> SE3, 76.0000000000000000, 100.0000000000000000, 41.0810810810810810, 39.4736842105263150, 2.9305573850170088, 29.9654197022893030, 4.1916549205780029, 0.0000000000000000
SE3 -> Securite3, 100.0000000000000000, 72.0000000000000000, 54.0540540540540560, 47.0000000000000000, 84.9429428577423100, 47.3392144421479560, 90.2401208877563480, 0.0000000000000000
Securite3 -> SE3, 72.0000000000000000, 100.0000000000000000, 38.9189189189189190, 65.2777777777777860, 91.0459357954810710, 80.6291458236201210, 90.2401208877563480, 0.0000000000000000
SE3 -> Projet1, 100.0000000000000000, 61.0000000000000000, 54.0540540540540560, 31.0000000000000000, 40.4782116413116460, 21.8078987178578960, 36.5576922893524170, 0.0000000000000000
Projet1 -> SE3, 61.0000000000000000, 100.0000000000000000, 32.9729729729729750, 50.8196721311475410, 31.1483755198455510, 63.0229292664626540, 36.5576922893524170, 0.0000000000000000
SE3 -> Compil2, 100.0000000000000000, 60.0000000000000000, 54.0540540540540560, 37.0000000000000000, 71.0781306028366090, 31.4314137402492760, 78.8734734058380130, 0.0000000000000000
Compil2 -> SE3, 60.0000000000000000, 100.0000000000000000, 32.4324324324324350, 61.6666666666666710, 77.7055634315221230, 79.1453364090482980, 78.8734734058380130, 0.0000000000000000
SE3 -> Crypto3, 100.0000000000000000, 54.0000000000000000, 54.0540540540540560, 38.0000000000000000, 85.2460980415344240, 35.8555975600668260, 94.8535382747650150, 0.0000000000000000
Crypto3 -> SE3, 54.0000000000000000, 100.0000000000000000, 29.1891891891891890, 70.3703703703703670, 95.9227107924833720, 87.1893837530874550, 94.8535382747650150, 0.0000000000000000
SE3 -> Crypto2, 100.0000000000000000, 52.0000000000000000, 54.0540540540540560, 20.0000000000000000, 16.9468462467193600, 12.0377293715115100, 6.3090249896049500, 0.0000000000000000
Crypto2 -> SE3, 52.0000000000000000, 100.0000000000000000, 28.1081081081081090, 38.4615384615384670, 4.4465078145893839, 41.5747331991792280, 6.3090249896049500, 0.0000000000000000
SE3 -> ThGraph2, 100.0000000000000000, 49.0000000000000000, 54.0540540540540560, 15.0000000000000000, 9.0173482894897461, 8.3549116326318025, 1.2810693122446537, 0.0000000000000000
ThGraph2 -> SE3, 49.0000000000000000, 100.0000000000000000, 26.4864864864864880, 30.6122448979591830, 0.8811314720794746, 31.4613870737227470, 1.2810693122446537, 0.0000000000000000
SE3 -> ProgLog1, 100.0000000000000000, 49.0000000000000000, 54.0540540540540560, 18.0000000000000000, 16.1137700080871580, 10.7573773590109030, 4.9575708806514740, 0.0000000000000000
ProgLog1 -> SE3, 49.0000000000000000, 100.0000000000000000, 26.4864864864864880, 36.7346938775510240, 3.4497958847522563, 39.8391121992928130, 4.9575708806514740, 0.0000000000000000
SE3 -> IHM3, 100.0000000000000000, 48.0000000000000000, 54.0540540540540560, 38.0000000000000000, 91.9354602694511410, 37.3146068930736730, 99.1020381450653080, 0.0000000000000000
IHM3 -> SE3, 48.0000000000000000, 100.0000000000000000, 25.9459459459459470, 79.1666666666666570, 99.6562147869688460, 92.2186353686447830, 99.1020381450653080, 0.0000000000000000
SE3 -> SD3, 100.0000000000000000, 41.0000000000000000, 54.0540540540540560, 15.0000000000000000, 20.8453297615051270, 9.2758434214139722, 6.4082108438014984, 0.0000000000000000
SD3 -> SE3, 41.0000000000000000, 100.0000000000000000, 22.1621621621621650, 36.5853658536585370, 4.4690809113785335, 41.3611229889052790, 6.4082108438014984, 0.0000000000000000
SE3 -> IHM2, 100.0000000000000000, 37.0000000000000000, 54.0540540540540560, 8.0000000000000000, 8.9856326580047607, 4.4773547695561220, 0.3645225893706083, 0.0000000000000000
IHM2 -> SE3, 37.0000000000000000, 100.0000000000000000, 20.0000000000000000, 21.6216216216216210, 0.2727150171522997, 22.9719010174054790, 0.3645225893706083, 0.0000000000000000
SE3 -> Securite1, 100.0000000000000000, 37.0000000000000000, 54.0540540540540560, 23.0000000000000000, 63.1342113018035890, 17.7528867786041680, 74.8832583427429200, 0.0000000000000000
Securite1 -> SE3, 37.0000000000000000, 100.0000000000000000, 20.0000000000000000, 62.1621621621621610, 71.9167170087875290, 82.6600557404115360, 74.8832583427429200, 0.0000000000000000
SE3 -> SD2, 100.0000000000000000, 32.0000000000000000, 54.0540540540540560, 24.0000000000000000, 76.9450575113296510, 20.3619967336446270, 94.6476936340332030, 0.0000000000000000
SD2 -> SE3, 32.0000000000000000, 100.0000000000000000, 17.2972972972972980, 75.0000000000000000, 95.6355949204389900, 91.0755864681712520, 94.6476936340332030, 0.0000000000000000
SE3 -> ProgLog3, 100.0000000000000000, 32.0000000000000000, 54.0540540540540560, 27.0000000000000000, 85.6996551156044010, 24.4113564981200850, 99.0174353122711180, 0.0000000000000000
ProgLog3 -> SE3, 32.0000000000000000, 100.0000000000000000, 17.2972972972972980, 84.3750000000000000, 99.6571292772388800, 94.3461594176662290, 99.0174353122711180, 0.0000000000000000
SE3 -> Projet2, 100.0000000000000000, 31.0000000000000000, 54.0540540540540560, 11.0000000000000000, 26.4032542705535890, 7.0294675997528460, 7.9815216362476349, 0.0000000000000000
Projet2 -> SE3, 31.0000000000000000, 100.0000000000000000, 16.7567567567567580, 35.4838709677419360, 5.5232325470231336, 41.3719697374416460, 7.9815216362476349, 0.0000000000000000
SE3 -> Compil1, 100.0000000000000000, 31.0000000000000000, 54.0540540540540560, 5.0000000000000000, 9.8771274089813232, 2.8353632644038149, 0.2039134036749601, 0.0000000000000000
Compil1 -> SE3, 31.0000000000000000, 100.0000000000000000, 16.7567567567567580, 16.1290322580645160, 0.1659481275368850, 17.4104711933319440, 0.2039134036749601, 0.0000000000000000
SE3 -> ThGraph3, 100.0000000000000000, 24.0000000000000000, 54.0540540540540560, 20.0000000000000000, 77.4353042244911190, 16.8437081625256550, 97.4470078945159910, 0.0000000000000000
ThGraph3 -> SE3, 24.0000000000000000, 100.0000000000000000, 12.9729729729729740, 83.3333333333333430, 98.5168414888856460, 94.1848539833111570, 97.4470078945159910, 0.0000000000000000
Reseaux2 -> SE3, 7.0000000000000000, 100.0000000000000000, 3.7837837837837842, 14.2857142857142850, 4.5611869893038168, 16.5838570314368820, 7.6199710369110107, 0.0000000000000000
IHM1 -> Reseaux1, 100.0000000000000000, 99.0000000000000000, 54.0540540540540560, 56.0000000000000070, 60.5950492608373210, 52.8930264765710590, 63.3034944534301760, 0.0000000000000000
Reseaux1 -> IHM1, 99.0000000000000000, 100.0000000000000000, 53.5135135135135090, 56.5656565656565600, 60.7096981428526730, 54.4734026394130380, 63.3034944534301760, 0.0000000000000000
IHM1 -> Compil3, 100.0000000000000000, 94.0000000000000000, 54.0540540540540560, 53.0000000000000000, 58.6396622822553580, 49.3423108296045210, 62.0623171329498290, 0.0000000000000000
Compil3 -> IHM1, 94.0000000000000000, 100.0000000000000000, 50.8108108108108140, 56.3829787234042500, 59.2171983614703660, 59.2670576392471130, 62.0623171329498290, 0.0000000000000000
IHM1 -> Projet3, 100.0000000000000000, 93.0000000000000000, 54.0540540540540560, 57.9999999999999930, 84.7878505281180420, 63.9660429639001150, 86.2188816070556640, 0.0000000000000000
Projet3 -> IHM1, 93.0000000000000000, 100.0000000000000000, 50.2702702702702670, 62.3655913978494640, 86.7201522325826770, 71.4801092189142930, 86.2188816070556640, 0.0000000000000000
IHM1 -> Reseaux3, 100.0000000000000000, 79.0000000000000000, 54.0540540540540560, 41.0000000000000000, 41.1011993885040280, 29.9491174550698140, 39.7215187549591060, 0.0000000000000000
Reseaux3 -> IHM1, 79.0000000000000000, 100.0000000000000000, 42.7027027027027020, 51.8987341772151890, 34.8461322464837050, 58.4929994558222930, 39.7215187549591060, 0.0000000000000000
IHM1 -> Crypto1, 100.0000000000000000, 79.0000000000000000, 54.0540540540540560, 40.0000000000000000, 36.0526561737060550, 28.2741084721562500, 33.9587032794952390, 0.0000000000000000
Crypto1 -> IHM1, 79.0000000000000000, 100.0000000000000000, 42.7027027027027020, 50.6329113924050630, 29.0678832250060740, 55.2644977589536670, 33.9587032794952390, 0.0000000000000000
IHM1 -> Securite2, 100.0000000000000000, 76.0000000000000000, 54.0540540540540560, 45.0000000000000000, 69.5167154073715210, 39.8163699327270850, 72.9541957378387450, 0.0000000000000000
Securite2 -> IHM1, 76.0000000000000000, 100.0000000000000000, 41.0810810810810810, 59.2105263157894650, 71.2133407132156290, 72.5441241195724020, 72.9541957378387450, 0.0000000000000000
IHM1 -> Securite3, 100.0000000000000000, 72.0000000000000000, 54.0540540540540560, 36.0000000000000000, 35.4395270347595210, 24.9939458590222860, 31.9932460784912110, 0.0000000000000000
Securite3 -> IHM1, 72.0000000000000000, 100.0000000000000000, 38.9189189189189190, 50.0000000000000000, 26.9873124685501790, 56.7743415673799280, 31.9932460784912110, 0.0000000000000000
IHM1 -> SE1, 100.0000000000000000, 69.0000000000000000, 54.0540540540540560, 37.0000000000000000, 48.5025346279144290, 27.6297509696068710, 48.0587005615234380, 0.0000000000000000
SE1 -> IHM1, 69.0000000000000000, 100.0000000000000000, 37.2972972972972980, 53.6231884057971090, 43.2269097433683880, 66.1309859324707930, 48.0587005615234380, 0.0000000000000000
IHM1 -> Projet1, 100.0000000000000000, 61.0000000000000000, 54.0540540540540560, 25.0000000000000000, 16.5063679218292240, 15.0271797557059990, 8.2494735717773437, 0.0000000000000000
Projet1 -> IHM1, 61.0000000000000000, 100.0000000000000000, 32.9729729729729750, 40.9836065573770510, 5.9530352801446558, 42.5990422078749590, 8.2494735717773437, 0.0000000000000000
IHM1 -> Compil2, 100.0000000000000000, 60.0000000000000000, 54.0540540540540560, 28.9999999999999960, 33.8129580020904540, 19.6144415149365020, 27.3348987102508540, 0.0000000000000000
Compil2 -> IHM1, 60.0000000000000000, 100.0000000000000000, 32.4324324324324350, 48.3333333333333360, 22.2645783975768660, 56.5685793118624860, 27.3348987102508540, 0.0000000000000000
IHM1 -> Crypto3, 100.0000000000000000, 54.0000000000000000, 54.0540540540540560, 28.9999999999999960, 49.1031467914581300, 21.1883572042806780, 48.6032843589782710, 0.0000000000000000
Crypto3 -> IHM1, 54.0000000000000000, 100.0000000000000000, 29.1891891891891890, 53.7037037037037090, 43.2037300098399730, 70.2854096523813470, 48.6032843589782710, 0.0000000000000000
IHM1 -> Crypto2, 100.0000000000000000, 52.0000000000000000, 54.0540540540540560, 31.0000000000000000, 63.3474081754684450, 24.4792221035156600, 70.7282900810241700, 0.0000000000000000
Crypto2 -> IHM1, 52.0000000000000000, 100.0000000000000000, 28.1081081081081090, 59.6153846153846130, 67.8313260871584730, 78.3309791964683340, 70.7282900810241700, 0.0000000000000000
IHM1 -> ThGraph2, 100.0000000000000000, 49.0000000000000000, 54.0540540540540560, 28.0000000000000040, 57.0058673620224000, 21.2088019259627460, 61.5653812885284420, 0.0000000000000000
ThGraph2 -> IHM1, 49.0000000000000000, 100.0000000000000000, 26.4864864864864880, 57.1428571428571390, 57.1285336477465510, 75.9987513735214430, 61.5653812885284420, 0.0000000000000000
IHM1 -> ProgLog1, 100.0000000000000000, 49.0000000000000000, 54.0540540540540560, 27.0000000000000000, 52.3879230022430420, 19.9474450090879040, 53.9740204811096190, 0.0000000000000000
ProgLog1 -> IHM1, 49.0000000000000000, 100.0000000000000000, 26.4864864864864880, 55.1020408163265220, 48.7050677519623250, 73.3487113309553390, 53.9740204811096190, 0.0000000000000000
IHM1 -> SD3, 100.0000000000000000, 41.0000000000000000, 54.0540540540540560, 17.0000000000000000, 27.9237389564514160, 10.9775774717418420, 13.6420696973800660, 0.0000000000000000
SD3 -> IHM1, 41.0000000000000000, 100.0000000000000000, 22.1621621621621650, 41.4634146341463390, 9.9725047661432900, 48.5689072756155650, 13.6420696973800660, 0.0000000000000000
IHM1 -> Securite1, 100.0000000000000000, 37.0000000000000000, 54.0540540540540560, 19.0000000000000000, 45.5489575862884520, 13.4051509564023820, 41.1531686782836910, 0.0000000000000000
Securite1 -> IHM1, 37.0000000000000000, 100.0000000000000000, 20.0000000000000000, 51.3513513513513470, 34.5041606518098970, 69.1117719315025450, 41.1531686782836910, 0.0000000000000000
IHM1 -> SD2, 100.0000000000000000, 32.0000000000000000, 54.0540540540540560, 17.0000000000000000, 48.6960351467132570, 12.1366088851167290, 47.1506655216217040, 0.0000000000000000
SD2 -> IHM1, 32.0000000000000000, 100.0000000000000000, 17.2972972972972980, 53.1250000000000000, 40.1486698690820350, 72.8982113751886370, 47.1506655216217040, 0.0000000000000000
IHM1 -> ProgLog3, 100.0000000000000000, 32.0000000000000000, 54.0540540540540560, 14.0000000000000020, 35.8461141586303710, 9.3978804314693285, 21.3944271206855770, 0.0000000000000000
ProgLog3 -> IHM1, 32.0000000000000000, 100.0000000000000000, 17.2972972972972980, 43.7500000000000000, 16.0171049053755110, 53.5638595618090040, 21.3944271206855770, 0.0000000000000000
IHM1 -> Projet2, 100.0000000000000000, 31.0000000000000000, 54.0540540540540560, 17.0000000000000000, 51.0634750127792360, 12.2664604651411690, 52.3692011833190920, 0.0000000000000000
Projet2 -> IHM1, 31.0000000000000000, 100.0000000000000000, 16.7567567567567580, 54.8387096774193520, 45.5326439157775340, 75.4924457245579530, 52.3692011833190920, 0.0000000000000000
IHM1 -> Compil1, 100.0000000000000000, 31.0000000000000000, 54.0540540540540560, 18.0000000000000000, 55.4193794727325440, 13.2652686489677460, 61.9326055049896240, 0.0000000000000000
Compil1 -> IHM1, 31.0000000000000000, 100.0000000000000000, 16.7567567567567580, 58.0645161290322630, 56.1094411589597970, 79.3221995741887720, 61.9326055049896240, 0.0000000000000000
IHM1 -> ThGraph3, 100.0000000000000000, 24.0000000000000000, 54.0540540540540560, 13.0000000000000000, 50.1155793666839600, 9.3006205061959051, 50.2993583679199220, 0.0000000000000000
ThGraph3 -> IHM1, 24.0000000000000000, 100.0000000000000000, 12.9729729729729740, 54.1666666666666640, 42.3959635473850650, 75.2109424217055680, 50.2993583679199220, 0.0000000000000000
IHM1 -> SE2, 100.0000000000000000, 16.0000000000000000, 54.0540540540540560, 9.0000000000000000, 51.4662176370620730, 6.4566850432234686, 54.7549486160278320, 0.0000000000000000
SE2 -> IHM1, 16.0000000000000000, 100.0000000000000000, 8.6486486486486491, 56.2500000000000000, 45.3488750577888880, 78.3767176689553080, 54.7549486160278320, 0.0000000000000000
IHM1 -> Reseaux2, 100.0000000000000000, 7.0000000000000000, 54.0540540540540560, 3.0000000000000000, 46.8156456947326660, 2.1054471943498281, 34.3498706817626950, 0.0000000000000000
Reseaux2 -> IHM1, 7.0000000000000000, 100.0000000000000000, 3.7837837837837842, 42.8571428571428540, 22.2281292555333710, 53.9222964453409550, 34.3498706817626950, 0.0000000000000000
Reseaux1 -> Compil3, 99.0000000000000000, 94.0000000000000000, 53.5135135135135090, 49.4949494949494950, 42.5956606864929200, 39.8072986670878070, 42.7134275436401370, 0.0000000000000000
Compil3 -> Reseaux1, 94.0000000000000000, 99.0000000000000000, 50.8108108108108140, 52.1276595744680900, 38.3626078551231020, 47.3245652439859370, 42.7134275436401370, 0.0000000000000000
Reseaux1 -> Projet3, 99.0000000000000000, 93.0000000000000000, 53.5135135135135090, 44.4444444444444430, 20.5540955066680910, 29.3519346818387810, 20.6804260611534120, 0.0000000000000000
Projet3 -> Reseaux1, 93.0000000000000000, 99.0000000000000000, 50.2702702702702670, 47.3118279569892480, 19.0194845199584960, 34.7836241600721510, 20.6804260611534120, 0.0000000000000000
Reseaux1 -> Crypto1, 99.0000000000000000, 79.0000000000000000, 53.5135135135135090, 44.4444444444444430, 59.0544760227203370, 37.2195683827464730, 60.4572296142578130, 0.0000000000000000
Crypto1 -> Reseaux1, 79.0000000000000000, 99.0000000000000000, 42.7027027027027020, 55.6962025316455680, 56.9625337448097970, 66.4304646731730200, 60.4572296142578130, 0.0000000000000000
Reseaux1 -> Securite2, 99.0000000000000000, 76.0000000000000000, 53.5135135135135090, 44.4444444444444430, 66.8573409318923950, 39.1653037994609510, 69.9206650257110600, 0.0000000000000000
Securite2 -> Reseaux1, 76.0000000000000000, 99.0000000000000000, 41.0810810810810810, 57.8947368421052670, 67.5128574249408470, 70.9461407359177370, 69.9206650257110600, 0.0000000000000000
Reseaux1 -> Securite3, 99.0000000000000000, 72.0000000000000000, 53.5135135135135090, 30.3030303030303050, 13.6344075202941890, 18.1220060117518570, 8.4696069359779358, 0.0000000000000000
Securite3 -> Reseaux1, 72.0000000000000000, 99.0000000000000000, 38.9189189189189190, 41.6666666666666710, 6.3602584696382207, 38.5223830947698640, 8.4696069359779358, 0.0000000000000000
Reseaux1 -> SE1, 99.0000000000000000, 69.0000000000000000, 53.5135135135135090, 42.4242424242424220, 74.0283161401748660, 39.0313039650381910, 79.8223018646240230, 0.0000000000000000
SE1 -> Reseaux1, 69.0000000000000000, 99.0000000000000000, 37.2972972972972980, 60.8695652173913120, 78.7582481188049140, 76.6496740119643790, 79.8223018646240230, 0.0000000000000000
Reseaux1 -> Projet1, 99.0000000000000000, 61.0000000000000000, 53.5135135135135090, 40.4040404040404010, 81.6768020391464230, 38.3291088721939420, 90.1061832904815670, 0.0000000000000000
Projet1 -> Reseaux1, 61.0000000000000000, 99.0000000000000000, 32.9729729729729750, 65.5737704918032730, 90.5354414752596030, 82.8091299175778350, 90.1061832904815670, 0.0000000000000000
Reseaux1 -> Compil2, 99.0000000000000000, 60.0000000000000000, 53.5135135135135090, 23.2323232323232320, 13.2718741893768310, 13.7863934755056620, 5.3984597325325012, 0.0000000000000000
Compil2 -> Reseaux1, 60.0000000000000000, 99.0000000000000000, 32.4324324324324350, 38.3333333333333360, 3.9413194332545394, 38.9972805147348750, 5.3984597325325012, 0.0000000000000000
Reseaux1 -> Crypto3, 99.0000000000000000, 54.0000000000000000, 53.5135135135135090, 20.2020202020202010, 14.3970131874084470, 12.1067476815630430, 4.8950061202049255, 0.0000000000000000
Crypto3 -> Reseaux1, 54.0000000000000000, 99.0000000000000000, 29.1891891891891890, 37.0370370370370380, 3.5509717635552702, 39.0699790432850660, 4.8950061202049255, 0.0000000000000000
Reseaux1 -> Crypto2, 99.0000000000000000, 52.0000000000000000, 53.5135135135135090, 35.3535353535353560, 80.2404269576072690, 32.4086229612276710, 91.3048744201660160, 0.0000000000000000
Crypto2 -> Reseaux1, 52.0000000000000000, 99.0000000000000000, 28.1081081081081090, 67.3076923076923070, 91.8079049743622730, 85.2953349021983340, 91.3048744201660160, 0.0000000000000000
Reseaux1 -> ThGraph2, 99.0000000000000000, 49.0000000000000000, 53.5135135135135090, 34.3434343434343390, 81.9056555628776550, 31.6234257714147700, 93.5619413852691650, 0.0000000000000000
ThGraph2 -> Reseaux1, 49.0000000000000000, 99.0000000000000000, 26.4864864864864880, 69.3877551020408130, 94.3182211308867980, 87.0355392173789820, 93.5619413852691650, 0.0000000000000000
Reseaux1 -> ProgLog1, 99.0000000000000000, 49.0000000000000000, 53.5135135135135090, 30.3030303030303050, 67.1080410480499270, 24.8564861234516170, 76.9701182842254640, 0.0000000000000000
ProgLog1 -> Reseaux1, 49.0000000000000000, 99.0000000000000000, 26.4864864864864880, 61.2244897959183660, 74.8068235561277390, 80.4982409138871020, 76.9701182842254640, 0.0000000000000000
Reseaux1 -> IHM3, 99.0000000000000000, 48.0000000000000000, 53.5135135135135090, 17.1717171717171690, 15.5172109603881840, 10.3872006370709950, 4.3271221220493317, 0.0000000000000000
IHM3 -> Reseaux1, 48.0000000000000000, 99.0000000000000000, 25.9459459459459470, 35.4166666666666710, 3.1203282767362843, 38.3574087209361560, 4.3271221220493317, 0.0000000000000000
Reseaux1 -> SD3, 99.0000000000000000, 41.0000000000000000, 53.5135135135135090, 21.2121212121212110, 45.7337617874145510, 15.2713501474579730, 42.0429289340972900, 0.0000000000000000
SD3 -> Reseaux1, 41.0000000000000000, 99.0000000000000000, 22.1621621621621650, 51.2195121951219510, 35.7980754585863890, 68.3219458224907750, 42.0429289340972900, 0.0000000000000000
Reseaux1 -> IHM2, 99.0000000000000000, 37.0000000000000000, 53.5135135135135090, 26.2626262626262670, 75.6996408104896550, 22.6712689694674340, 91.8242394924163820, 0.0000000000000000
IHM2 -> Reseaux1, 37.0000000000000000, 99.0000000000000000, 20.0000000000000000, 70.2702702702702740, 92.2193074638341840, 88.4418074064890900, 91.8242394924163820, 0.0000000000000000
Reseaux1 -> Securite1, 99.0000000000000000, 37.0000000000000000, 53.5135135135135090, 25.2525252525252530, 72.0492988824844360, 21.1446320331804110, 87.8720164299011230, 0.0000000000000000
Securite1 -> Reseaux1, 37.0000000000000000, 99.0000000000000000, 20.0000000000000000, 67.5675675675675650, 87.4753661255758320, 86.7710291654188240, 87.8720164299011230, 0.0000000000000000
Reseaux1 -> SD2, 99.0000000000000000, 32.0000000000000000, 53.5135135135135090, 18.1818181818181830, 53.8547754287719730, 13.5301301676019300, 58.3794414997100830, 0.0000000000000000
SD2 -> Reseaux1, 32.0000000000000000, 99.0000000000000000, 17.2972972972972980, 56.2500000000000000, 52.1560160567187480, 77.2160525112178530, 58.3794414997100830, 0.0000000000000000
Reseaux1 -> ProgLog3, 99.0000000000000000, 32.0000000000000000, 53.5135135135135090, 10.1010101010101000, 21.5539276599884030, 6.3793688017523316, 4.2569275945425034, 0.0000000000000000
ProgLog3 -> Reseaux1, 32.0000000000000000, 99.0000000000000000, 17.2972972972972980, 31.2500000000000000, 3.0285382691189384, 35.6335067920938260, 4.2569275945425034, 0.0000000000000000
Reseaux1 -> Projet2, 99.0000000000000000, 31.0000000000000000, 53.5135135135135090, 15.1515151515151520, 43.0516779422760010, 10.6981516280381670, 34.8202437162399290, 0.0000000000000000
Projet2 -> Reseaux1, 31.0000000000000000, 99.0000000000000000, 16.7567567567567580, 48.3870967741935520, 28.0621379421510720, 62.2695235034559570, 34.8202437162399290, 0.0000000000000000
Reseaux1 -> Compil1, 99.0000000000000000, 31.0000000000000000, 53.5135135135135090, 27.2727272727272700, 87.4270409345626830, 25.1933144898886250, 99.4706809520721440, 0.0000000000000000
Compil1 -> Reseaux1, 31.0000000000000000, 99.0000000000000000, 16.7567567567567580, 87.0967741935483840, 99.8668371399354700, 94.9978834177409940, 99.4706809520721440, 0.0000000000000000
Reseaux1 -> ThGraph3, 99.0000000000000000, 24.0000000000000000, 53.5135135135135090, 7.0707070707070701, 26.4504373073577880, 4.5945478479602020, 5.1499582827091217, 0.0000000000000000
ThGraph3 -> Reseaux1, 24.0000000000000000, 99.0000000000000000, 12.9729729729729740, 29.1666666666666680, 3.6072382502382769, 33.8199000471752170, 5.1499582827091217, 0.0000000000000000
Reseaux1 -> SE2, 99.0000000000000000, 16.0000000000000000, 53.5135135135135090, 10.1010101010101000, 56.0088723897933960, 7.5217512413077543, 68.8421428203582760, 0.0000000000000000
SE2 -> Reseaux1, 16.0000000000000000, 99.0000000000000000, 8.6486486486486491, 62.5000000000000000, 61.3294146394001340, 84.3230461571771880, 68.8421428203582760, 0.0000000000000000
Compil3 -> Projet3, 94.0000000000000000, 93.0000000000000000, 50.8108108108108140, 50.0000000000000000, 44.6556527091678960, 46.0317470270097640, 48.5259264707565310, 0.0000000000000000
Projet3 -> Compil3, 93.0000000000000000, 94.0000000000000000, 50.2702702702702670, 50.5376344086021520, 44.5981701007902490, 48.0833766380415920, 48.5259264707565310, 0.0000000000000000
Compil3 -> Reseaux3, 94.0000000000000000, 79.0000000000000000, 50.8108108108108140, 44.6808510638297850, 60.0008904933929440, 41.8240140445424870, 61.5426599979400630, 0.0000000000000000
Reseaux3 -> Compil3, 79.0000000000000000, 94.0000000000000000, 42.7027027027027020, 53.1645569620253080, 57.6282415520184440, 63.5486144327695110, 61.5426599979400630, 0.0000000000000000
Compil3 -> Crypto1, 94.0000000000000000, 79.0000000000000000, 50.8108108108108140, 44.6808510638297850, 60.0008904933929440, 41.8240140445424870, 61.5426599979400630, 0.0000000000000000
Crypto1 -> Compil3, 79.0000000000000000, 94.0000000000000000, 42.7027027027027020, 53.1645569620253080, 57.6282415520184440, 63.5486144327695110, 61.5426599979400630, 0.0000000000000000
Compil3 -> Securite2, 94.0000000000000000, 76.0000000000000000, 50.8108108108108140, 42.5531914893617010, 57.3754757642745970, 38.6409476821669670, 58.8108122348785400, 0.0000000000000000
Securite2 -> Compil3, 76.0000000000000000, 94.0000000000000000, 41.0810810810810810, 52.6315789473684180, 54.6833297433585410, 63.5865630083169290, 58.8108122348785400, 0.0000000000000000
Compil3 -> Securite3, 94.0000000000000000, 72.0000000000000000, 50.8108108108108140, 37.2340425531914860, 41.7218089103698730, 29.6977816302267610, 39.6718829870224000, 0.0000000000000000
